geoid,name,percent_high_school,percent_vehicle,percent_employed,percent_not_disabled,gini_index,reverse_gini,resilience
51710000700,"Census Tract 7, Norfolk city, Virginia",94.5,98.9,97,89.1,0.3015,69.85,0.8987
51760070602,"Census Tract 706.02, Richmond city, Virginia",71.2,98.6,91.3,88.6,0.4032,59.68,0.81876
51710002200,"Census Tract 22, Norfolk city, Virginia",95.3,97.3,99.2,93,0.4423,55.77,0.88114
51800075405,"Census Tract 754.05, Suffolk city, Virginia",93.9,99.4,98.7,91.9,0.3105,68.95,0.9057
51710003600,"Census Tract 36, Norfolk city, Virginia",99.5,92.1,95.9,95.9,0.3938,60.62,0.88804
51710006800,"Census Tract 68, Norfolk city, Virginia",88.6,96.8,95.5,87.5,0.3727,62.73,0.86226
51107611804,"Census Tract 6118.04, Loudoun County, Virginia",94.4,98.3,96.6,93.7,0.3801,61.99,0.88998
51107611005,"Census Tract 6110.05, Loudoun County, Virginia",97,98.1,98.4,95.8,0.3746,62.54,0.90368
51107611101,"Census Tract 6111.01, Loudoun County, Virginia",89.7,94.7,95.4,94.2,0.4494,55.06,0.85812
51107611206,"Census Tract 6112.06, Loudoun County, Virginia",95.9,99,98.4,93.6,0.3541,64.59,0.90298
51107611202,"Census Tract 6112.02, Loudoun County, Virginia",96,87.7,93.9,94.7,0.3619,63.81,0.87222
51013102901,"Census Tract 1029.01, Arlington County, Virginia",96.9,99,96.6,97.4,0.3128,68.72,0.91724
51013101603,"Census Tract 1016.03, Arlington County, Virginia",92.1,74.7,88.7,99.6,0.493,50.7,0.8116
51013103401,"Census Tract 1034.01, Arlington County, Virginia",99.6,100,100,93.4,0.2175,78.25,0.9425
51013103800,"Census Tract 1038, Arlington County, Virginia",98.4,96.3,95.6,97.2,0.382,61.8,0.8986
51730810100,"Census Tract 8101, Petersburg city, Virginia",80.2,61.5,75.1,72,0.4273,57.27,0.69214
51510200403,"Census Tract 2004.03, Alexandria city, Virginia",97,98.1,95.8,97,0.2502,74.98,0.92576
51087200413,"Census Tract 2004.13, Henrico County, Virginia",94.1,99.5,95.3,93.6,0.3661,63.39,0.89178
51087200123,"Census Tract 2001.23, Henrico County, Virginia",92.6,96.4,96.2,92.1,0.4057,59.43,0.87346
51009010201,"Census Tract 102.01, Amherst County, Virginia",86.3,95,96.8,88.4,0.4106,58.94,0.85088
51095080103,"Census Tract 801.03, James City County, Virginia",95.2,90.9,97,88.4,0.5346,46.54,0.83608
51095080305,"Census Tract 803.05, James City County, Virginia",94.9,96.3,99.6,94,0.3783,62.17,0.89394
51095080104,"Census Tract 801.04, James City County, Virginia",100,99,86.7,88,0.5442,45.58,0.83856
51095080209,"Census Tract 802.09, James City County, Virginia",98.5,96.3,92.4,87.3,0.4558,54.42,0.85784
51680000204,"Census Tract 2.04, Lynchburg city, Virginia",93.4,98.5,95.8,90.5,0.3646,63.54,0.88348
51109950302,"Census Tract 9503.02, Louisa County, Virginia",90.3,100,97.9,88.4,0.3766,62.34,0.87788
51109950303,"Census Tract 9503.03, Louisa County, Virginia",89.2,96.5,94.4,87.6,0.3402,65.98,0.86736
51760030501,"Census Tract 305.01, Richmond city, Virginia",92.4,54.1,89,88.3,0.6917,30.83,0.70926
51199050208,"Census Tract 502.08, York County, Virginia",96.3,92.2,97.7,90.2,0.3736,62.64,0.87808
51033030502,"Census Tract 305.02, Caroline County, Virginia",95,99.7,99.3,92,0.3839,61.61,0.89522
51115951301,"Census Tract 9513.01, Mathews County, Virginia",94.2,100,91.2,90.7,0.3371,66.29,0.88478
51760070804,"Census Tract 708.04, Richmond city, Virginia",90.7,97.2,98.8,79.2,0.4394,56.06,0.84392
51760040202,"Census Tract 402.02, Richmond city, Virginia",95.2,85.3,100,86.1,0.4631,53.69,0.84058
51760020501,"Census Tract 205.01, Richmond city, Virginia",94.3,84.8,98.6,93.6,0.3852,61.48,0.86556
51760061002,"Census Tract 610.02, Richmond city, Virginia",97.5,94.3,99.4,92.8,0.3637,63.63,0.89526
51163930102,"Census Tract 9301.02, Rockbridge County, Virginia",91.3,97,96.8,87.5,0.48,52,0.8492
51510200705,"Census Tract 2007.05, Alexandria city, Virginia",98,92.9,97,92.1,0.3667,63.33,0.88666
51510201803,"Census Tract 2018.03, Alexandria city, Virginia",99.1,98.5,99.3,97.4,0.3282,67.18,0.92296
51510200409,"Census Tract 2004.09, Alexandria city, Virginia",88.7,81.7,97,94.2,0.3992,60.08,0.84336
51510200109,"Census Tract 2001.09, Alexandria city, Virginia",84.8,80,96,96.4,0.3895,61.05,0.8365
51510200111,"Census Tract 2001.11, Alexandria city, Virginia",100,87.5,99.1,95.8,0.3956,60.44,0.88568
51105950302,"Census Tract 9503.02, Lee County, Virginia",77.7,94.1,90.4,85.1,0.351,64.9,0.8244
51175200401,"Census Tract 2004.01, Southampton County, Virginia",88.2,90.2,94.8,90.3,0.307,69.3,0.8656
51165010302,"Census Tract 103.02, Rockingham County, Virginia",92.3,97.2,95.9,94.3,0.3496,65.04,0.88948
51165010801,"Census Tract 108.01, Rockingham County, Virginia",80.5,90.9,94.6,91.2,0.3758,62.42,0.83924
51161030601,"Census Tract 306.01, Roanoke County, Virginia",91.8,98,98.9,95,0.4116,58.84,0.88508
51161030501,"Census Tract 305.01, Roanoke County, Virginia",84.2,100,93.9,94.1,0.2927,70.73,0.88586
51161030207,"Census Tract 302.07, Roanoke County, Virginia",88.8,91.9,97.1,89.8,0.4169,58.31,0.85182
51530930602,"Census Tract 9306.02, Buena Vista city, Virginia",85.4,88.6,98.3,92.3,0.4867,51.33,0.83186
51177020206,"Census Tract 202.06, Spotsylvania County, Virginia",94.1,100,87.9,91,0.3682,63.18,0.87236
51177020312,"Census Tract 203.12, Spotsylvania County, Virginia",94,100,92.5,87.5,0.3756,62.44,0.87288
51099040301,"Census Tract 403.01, King George County, Virginia",92.6,96.6,95,88.4,0.3303,66.97,0.87914
51035080603,"Census Tract 806.03, Carroll County, Virginia",74.3,95.7,97.2,82.9,0.6497,35.03,0.77026
51035080604,"Census Tract 806.04, Carroll County, Virginia",77.4,100,98.8,88.6,0.4078,59.22,0.84804
51035080502,"Census Tract 805.02, Carroll County, Virginia",87.1,96.4,99.8,85.3,0.3515,64.85,0.8669
51800065302,"Census Tract 653.02, Suffolk city, Virginia",71.4,80.6,85.8,88.6,0.508,49.2,0.7512
51137110301,"Census Tract 1103.01, Orange County, Virginia",85.6,95.8,93.5,83.4,0.4382,56.18,0.82896
51137110106,"Census Tract 1101.06, Orange County, Virginia",88.1,100,94.2,86.1,0.332,66.8,0.8704
51073100101,"Census Tract 1001.01, Gloucester County, Virginia",86.8,100,96.5,86.5,0.3277,67.23,0.87406
51125950201,"Census Tract 9502.01, Nelson County, Virginia",87.9,97,97.8,91.6,0.4415,55.85,0.8603
51079030202,"Census Tract 302.02, Greene County, Virginia",89.1,97.9,100,89,0.3361,66.39,0.88478
51197050101,"Census Tract 501.01, Wythe County, Virginia",84,95.5,92.9,85.5,0.6902,30.98,0.77776
51023040303,"Census Tract 403.03, Botetourt County, Virginia",94.9,96.2,94,94.9,0.3362,66.38,0.89276
51093280107,"Census Tract 2801.07, Isle of Wight County, Virginia",96.1,97.9,89.2,88,0.3846,61.54,0.86548
51023040304,"Census Tract 403.04, Botetourt County, Virginia",99.1,99.1,100,96.5,0.3878,61.22,0.91184
51075400101,"Census Tract 4001.01, Goochland County, Virginia",99.4,97,96.6,89.5,0.4829,51.71,0.86842
51001090202,"Census Tract 902.02, Accomack County, Virginia",88,93.5,98.8,96.6,0.4037,59.63,0.87306
51001090402,"Census Tract 904.02, Accomack County, Virginia",66.4,88.7,95,93.1,0.5155,48.45,0.7833
51087200148,"Census Tract 2001.48, Henrico County, Virginia",97.1,93.6,98.5,98.1,0.3328,66.72,0.90804
51001090401,"Census Tract 904.01, Accomack County, Virginia",72.8,79.9,99.4,92.7,0.3652,63.48,0.81656
51087201405,"Census Tract 2014.05, Henrico County, Virginia",92.8,100,100,65.7,0.2585,74.15,0.8653
51087201205,"Census Tract 2012.05, Henrico County, Virginia",91.4,84.6,96.6,93.2,0.2979,70.21,0.87202
51087201204,"Census Tract 2012.04, Henrico County, Virginia",90.5,80.3,93.8,85.6,0.44,56,0.8124
51087200151,"Census Tract 2001.51, Henrico County, Virginia",97.1,99,97.5,95.8,0.4115,58.85,0.8965
51059482505,"Census Tract 4825.05, Fairfax County, Virginia",98.5,95.9,100,96.8,0.3571,64.29,0.91098
51059490105,"Census Tract 4901.05, Fairfax County, Virginia",94.5,100,93.3,95,0.3242,67.58,0.90076
51059471204,"Census Tract 4712.04, Fairfax County, Virginia",96.6,94,93.3,93.7,0.3587,64.13,0.88346
51059460504,"Census Tract 4605.04, Fairfax County, Virginia",90,100,93.6,96.1,0.4287,57.13,0.87366
51059482604,"Census Tract 4826.04, Fairfax County, Virginia",96.7,99,97.3,98,0.3427,65.73,0.91346
51059482204,"Census Tract 4822.04, Fairfax County, Virginia",96.8,92.9,97.7,95.9,0.3888,61.12,0.88884
51059482205,"Census Tract 4822.05, Fairfax County, Virginia",100,98.8,100,81,0.4056,59.44,0.87848
51127700301,"Census Tract 7003.01, New Kent County, Virginia",93.6,98.3,98.7,92.8,0.355,64.5,0.8958
51550020814,"Census Tract 208.14, Chesapeake city, Virginia",95.7,97.7,93.5,87.6,0.333,66.7,0.8824
51083930203,"Census Tract 9302.03, Halifax County, Virginia",81,86,96.6,80.1,0.5759,42.41,0.77222
51135000102,"Census Tract 1.02, Nottoway County, Virginia",85.9,91.6,95.7,87.8,0.3614,63.86,0.84972
51141030202,"Census Tract 302.02, Patrick County, Virginia",80.7,98,98,85.1,0.3896,61.04,0.84568
51147930302,"Census Tract 9303.02, Prince Edward County, Virginia",93.8,90.1,93.3,92.6,0.3997,60.03,0.85966
51147930101,"Census Tract 9301.01, Prince Edward County, Virginia",90.8,78.9,92.9,81.4,0.5083,49.17,0.78634
51155210401,"Census Tract 2104.01, Pulaski County, Virginia",78.5,91.4,93,72.5,0.3718,62.82,0.79644
51155210402,"Census Tract 2104.02, Pulaski County, Virginia",94.2,100,99.5,88.4,0.3745,62.55,0.8893
51171040501,"Census Tract 405.01, Shenandoah County, Virginia",85.6,92,96.7,89.4,0.7571,24.29,0.77598
51171040502,"Census Tract 405.02, Shenandoah County, Virginia",85,100,97.8,83.6,0.3492,65.08,0.86296
51590001301,"Census Tract 13.01, Danville city, Virginia",93.8,95.9,97.7,85.2,0.3448,65.52,0.87624
51171040101,"Census Tract 401.01, Shenandoah County, Virginia",91.6,96.8,95.2,85.1,0.408,59.2,0.8558
51185020302,"Census Tract 203.02, Tazewell County, Virginia",74.3,82.6,91.4,86.8,0.4165,58.35,0.7869
51685920201,"Census Tract 9202.01, Manassas Park city, Virginia",72.7,93.3,100,93.2,0.2492,75.08,0.86856
51685920202,"Census Tract 9202.02, Manassas Park city, Virginia",84.8,96.1,97.2,91.4,0.3772,62.28,0.86356
51810045606,"Census Tract 456.06, Virginia Beach city, Virginia",91,98.1,96.2,91.9,0.2745,72.55,0.8995
51810044008,"Census Tract 440.08, Virginia Beach city, Virginia",99.7,92.3,93.6,97,0.5061,49.39,0.86398
51810046019,"Census Tract 460.19, Virginia Beach city, Virginia",92.3,97,95.5,93.8,0.3681,63.19,0.88358
51167030404,"Census Tract 304.04, Russell County, Virginia",90.4,88,92.6,83.4,0.534,46.6,0.802
51019050101,"Census Tract 501.01, Bedford County, Virginia",83.2,87.1,96.3,90.9,0.4472,55.28,0.82556
51019050102,"Census Tract 501.02, Bedford County, Virginia",87.5,98.2,95.2,94.7,0.3502,64.98,0.88116
51167030202,"Census Tract 302.02, Russell County, Virginia",83.2,90,96.1,79.8,0.482,51.8,0.8018
51011040102,"Census Tract 401.02, Appomattox County, Virginia",89.7,89.3,96.9,88.5,0.4347,56.53,0.84186
51025930302,"Census Tract 9303.02, Brunswick County, Virginia",77,92.8,88.4,82,0.438,56.2,0.7928
51067020501,"Census Tract 205.01, Franklin County, Virginia",93.2,95.1,98.7,91.6,0.3914,60.86,0.87892
51067020901,"Census Tract 209.01, Franklin County, Virginia",82.2,86.8,97.4,88.2,0.4752,52.48,0.81416
51067020802,"Census Tract 208.02, Franklin County, Virginia",90.6,93,99.7,87.3,0.3588,64.12,0.86944
51067020702,"Census Tract 207.02, Franklin County, Virginia",77,95.2,87.5,83.2,0.4442,55.58,0.79696
51019030204,"Census Tract 302.04, Bedford County, Virginia",92.5,96.7,98.5,91,0.3869,61.31,0.88002
51121020801,"Census Tract 208.01, Montgomery County, Virginia",88.4,90.3,98,85.7,0.4588,54.12,0.83304
51121021102,"Census Tract 211.02, Montgomery County, Virginia",94.3,98.8,96.5,91.7,0.3912,60.88,0.88436
51121020302,"Census Tract 203.02, Montgomery County, Virginia",96.8,86.5,97.2,93.2,0.3777,62.23,0.87186
51121020701,"Census Tract 207.01, Montgomery County, Virginia",97,96.1,88.6,98.3,0.6373,36.27,0.83254
51015071201,"Census Tract 712.01, Augusta County, Virginia",97.5,100,98.8,84.1,0.3512,64.88,0.89056
51015070801,"Census Tract 708.01, Augusta County, Virginia",84.8,98.5,92.4,89.3,0.4245,57.55,0.8451
51015070601,"Census Tract 706.01, Augusta County, Virginia",95.1,98.3,87.9,94.8,0.4476,55.24,0.86268
51550021506,"Census Tract 215.06, Chesapeake city, Virginia",90.4,86,94,89.3,0.3358,66.42,0.85224
51550021407,"Census Tract 214.07, Chesapeake city, Virginia",92.6,95,95.6,82.1,0.5794,42.06,0.81472
51550021505,"Census Tract 215.05, Chesapeake city, Virginia",99.2,99.2,97,95.3,0.3802,61.98,0.90536
51550021605,"Census Tract 216.05, Chesapeake city, Virginia",96.6,94.9,96,93.6,0.323,67.7,0.8976
51550020910,"Census Tract 209.10, Chesapeake city, Virginia",78.8,83.8,76.3,90.2,0.5152,48.48,0.75516
51550020912,"Census Tract 209.12, Chesapeake city, Virginia",91.1,97.2,95.4,88.5,0.3713,62.87,0.87014
51550021406,"Census Tract 214.06, Chesapeake city, Virginia",93.1,100,100,91.6,0.2529,74.71,0.91882
51550021103,"Census Tract 211.03, Chesapeake city, Virginia",96.5,100,98.2,94.3,0.3531,64.69,0.90738
51041100705,"Census Tract 1007.05, Chesterfield County, Virginia",95.1,98.5,99.5,94.4,0.3434,65.66,0.90632
51041100212,"Census Tract 1002.12, Chesterfield County, Virginia",75.8,97.1,91.9,84.2,0.345,65.5,0.829
51041101015,"Census Tract 1010.15, Chesterfield County, Virginia",95,96.9,96.9,93.6,0.2815,71.85,0.9085
51187020102,"Census Tract 201.02, Warren County, Virginia",88.3,98.8,94,89.7,0.4137,58.63,0.85886
51061930101,"Census Tract 9301.01, Fauquier County, Virginia",89,93.2,97.5,98.1,0.575,42.5,0.8406
51007930101,"Census Tract 9301.01, Amelia County, Virginia",83,93.6,98.7,80.9,0.4235,57.65,0.8277
51043010102,"Census Tract 101.02, Clarke County, Virginia",95.8,100,97.6,95.3,0.3915,60.85,0.8991
51043010101,"Census Tract 101.01, Clarke County, Virginia",86.6,90.3,95.7,88.4,0.4195,58.05,0.8381
51069050805,"Census Tract 508.05, Frederick County, Virginia",96.1,100,99.9,95.5,0.3761,62.39,0.90778
51103030302,"Census Tract 303.02, Lancaster County, Virginia",94.8,98,98.3,90.3,0.6618,33.82,0.83044
51069050401,"Census Tract 504.01, Frederick County, Virginia",85.2,100,96.8,89.4,0.3552,64.48,0.87176
51069051104,"Census Tract 511.04, Frederick County, Virginia",94,100,100,92.9,0.338,66.2,0.9062
51143010301,"Census Tract 103.01, Pittsylvania County, Virginia",73.2,75.1,96.7,95.2,0.501,49.9,0.7802
51065020103,"Census Tract 201.03, Fluvanna County, Virginia",94.7,99,99.6,86.5,0.7173,28.27,0.81614
51013101804,"Census Tract 1018.04, Arlington County, Virginia",88.1,81.9,97.9,93.9,0.4233,57.67,0.83894
51013101705,"Census Tract 1017.05, Arlington County, Virginia",98.5,80.6,91.8,96.4,0.3336,66.64,0.86788
51013103404,"Census Tract 1034.04, Arlington County, Virginia",97.1,79.5,97.8,95.5,0.3133,68.67,0.87714
51013101406,"Census Tract 1014.06, Arlington County, Virginia",100,87.3,97.9,96.1,0.3485,65.15,0.8929
51013101408,"Census Tract 1014.08, Arlington County, Virginia",100,75,81.2,100,0.3243,67.57,0.84754
51153901013,"Census Tract 9010.13, Prince William County, Virginia",88.7,97.3,98.4,94.6,0.3401,65.99,0.88998
51153900503,"Census Tract 9005.03, Prince William County, Virginia",77.6,97.4,88.7,91.7,0.6478,35.22,0.78124
51153901420,"Census Tract 9014.20, Prince William County, Virginia",90.7,97.9,99.1,97.5,0.289,71.1,0.9126
51153900601,"Census Tract 9006.01, Prince William County, Virginia",69.3,95.9,97.2,91.7,0.3046,69.54,0.84728
51003010802,"Census Tract 108.02, Albemarle County, Virginia",80.9,99.3,98.9,86.1,0.4903,50.97,0.83234
51003011101,"Census Tract 111.01, Albemarle County, Virginia",93.1,97.5,96.5,98,0.3912,60.88,0.89196
51003010701,"Census Tract 107.01, Albemarle County, Virginia",96.2,89.1,100,98.2,0.4606,53.94,0.87488
51003010904,"Census Tract 109.04, Albemarle County, Virginia",98,66.5,91.8,95.2,0.5407,45.93,0.79486
51153901418,"Census Tract 9014.18, Prince William County, Virginia",86.3,93,98.2,96.9,0.3401,65.99,0.88078
51191010200,"Census Tract 102, Washington County, Virginia",88.6,95.7,99.3,80.4,0.3434,65.66,0.85932
51117930800,"Census Tract 9308, Mecklenburg County, Virginia",88.2,97.9,97.5,89.4,0.4402,55.98,0.85796
51117930500,"Census Tract 9305, Mecklenburg County, Virginia",78.6,97.7,100,90.4,0.5335,46.65,0.8267
51193010300,"Census Tract 103, Westmoreland County, Virginia",83.1,95.9,88.5,89.6,0.397,60.3,0.8348
51087200124,"Census Tract 2001.24, Henrico County, Virginia",91,89.1,96.4,94.1,0.4634,53.66,0.84852
51087200125,"Census Tract 2001.25, Henrico County, Virginia",94.6,96,97.3,90.4,0.4029,59.71,0.87602
51087200904,"Census Tract 2009.04, Henrico County, Virginia",94.3,91,94.7,88.6,0.4127,58.73,0.85466
51167030402,"Census Tract 304.02, Russell County, Virginia",81.9,96.4,95.4,88,0.3741,62.59,0.84858
51169030100,"Census Tract 301, Scott County, Virginia",89.8,93.3,97.9,82.2,0.5497,45.03,0.81646
51510201300,"Census Tract 2013, Alexandria city, Virginia",97.5,97.2,99.4,96.1,0.3558,64.42,0.90924
51179010504,"Census Tract 105.04, Stafford County, Virginia",85.2,93.9,97.3,92.3,0.4384,56.16,0.84972
51173030701,"Census Tract 307.01, Smyth County, Virginia",85.7,92.3,98,79.5,0.4315,56.85,0.8247
51033030600,"Census Tract 306, Caroline County, Virginia",84.8,91.7,95.7,91.7,0.3712,62.88,0.85356
51037930200,"Census Tract 9302, Charlotte County, Virginia",81.9,95.3,98.5,82.6,0.4174,58.26,0.83312
51177020311,"Census Tract 203.11, Spotsylvania County, Virginia",85.4,91.8,89.8,89.7,0.4433,55.67,0.82474
51059440300,"Census Tract 4403, Fairfax County, Virginia",95.9,98.1,96.2,94.7,0.3406,65.94,0.90168
51059491402,"Census Tract 4914.02, Fairfax County, Virginia",96.4,97.4,95.9,96.6,0.2863,71.37,0.91534
51059491201,"Census Tract 4912.01, Fairfax County, Virginia",94.8,98.5,89,96.6,0.3682,63.18,0.88416
51059431500,"Census Tract 4315, Fairfax County, Virginia",95.6,97.5,97.1,96.8,0.3145,68.55,0.9111
51059431900,"Census Tract 4319, Fairfax County, Virginia",96.1,100,96.1,94,0.2957,70.43,0.91326
51059481600,"Census Tract 4816, Fairfax County, Virginia",96.9,100,96.7,96.8,0.3647,63.53,0.90786
51059460400,"Census Tract 4604, Fairfax County, Virginia",97.8,94.6,98.1,95.4,0.4601,53.99,0.87978
51059420600,"Census Tract 4206, Fairfax County, Virginia",81.4,90.4,98.6,94,0.3802,61.98,0.85276
51059451602,"Census Tract 4516.02, Fairfax County, Virginia",82.3,88.8,94.1,91.4,0.5072,49.28,0.81176
51059451800,"Census Tract 4518, Fairfax County, Virginia",91,97.9,95.7,91.4,0.3345,66.55,0.8851
51059415200,"Census Tract 4152, Fairfax County, Virginia",99.2,96.1,96.6,92.3,0.4345,56.55,0.8815
51059431001,"Census Tract 4310.01, Fairfax County, Virginia",89.3,99.1,91.8,96.4,0.3254,67.46,0.88812
51059491602,"Census Tract 4916.02, Fairfax County, Virginia",88.5,96.2,95.3,94.2,0.3707,62.93,0.87426
51003011301,"Census Tract 113.01, Albemarle County, Virginia",86.5,99.8,96.1,92.4,0.357,64.3,0.8782
51003010201,"Census Tract 102.01, Albemarle County, Virginia",95.6,100,95.8,96.6,0.3644,63.56,0.90312
51105950200,"Census Tract 9502, Lee County, Virginia",81.7,95.5,95.4,78.7,0.4243,57.57,0.81774
51109950500,"Census Tract 9505, Louisa County, Virginia",91.5,92.2,97.8,85.2,0.4265,57.35,0.8481
51089011000,"Census Tract 110, Henry County, Virginia",75.3,95.9,96.1,74.4,0.4299,57.01,0.79742
51093280104,"Census Tract 2801.04, Isle of Wight County, Virginia",95.9,98.1,95.2,84.6,0.4615,53.85,0.8553
51149850501,"Census Tract 8505.01, Prince George County, Virginia",92.4,97.6,95.9,93.7,0.422,57.8,0.8748
51133020200,"Census Tract 202, Northumberland County, Virginia",88,96.3,93.2,91,0.4451,55.49,0.84798
51107611813,"Census Tract 6118.13, Loudoun County, Virginia",95.8,97.6,97.8,97.5,0.3237,67.63,0.91266
51107611811,"Census Tract 6118.11, Loudoun County, Virginia",98.7,99.4,97.3,95.4,0.3065,69.35,0.9203
51775010200,"Census Tract 102, Salem city, Virginia",94.1,89.4,94.8,92.4,0.4515,54.85,0.8511
51740210600,"Census Tract 2106, Portsmouth city, Virginia",93.5,97,91.7,93.3,0.4129,58.71,0.86842
51740213101,"Census Tract 2131.01, Portsmouth city, Virginia",89.6,94.1,98.9,95,0.3285,67.15,0.8895
51550020903,"Census Tract 209.03, Chesapeake city, Virginia",94.1,95.9,93.3,88.3,0.4707,52.93,0.84906
51085320500,"Census Tract 3205, Hanover County, Virginia",96,99.3,91.6,90.8,0.4108,58.92,0.87324
51035080501,"Census Tract 805.01, Carroll County, Virginia",79.5,94.5,96.8,90.8,0.3974,60.26,0.84372
